SOURCE,DESCRIPTOR_1,NAME,DATE,SUB_NAME,PARAM_1,PARAM_2,PARAM_3,PARAM_4,PARAM_5,PARAM_6,PARAM_7,PARAM_8,PARAM_9,PARAM_10
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,0.0400,Low Value,0.06,0.0400,,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,0.0400,Low Value,0.06,0.36,0.0400,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,0.0400,Low Value,0.06,0.36,,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,Low Value,0.0400,0.0600,0.0400,0.0400,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,Low Value,0.0400,0.0600,0.0400,,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,Low Value,0.0400,0.0600,0.36,0.0400,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,Low Value,0.0400,0.0600,0.36,,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,Low Value,0.0400,0.06,0.0400,0.0400,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,Low Value,0.0400,0.06,0.0400,,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,Low Value,0.0400,0.06,0.36,0.0400,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,Low Value,0.0400,0.06,0.36,,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,Low Value,Low Value,0.0600,0.0400,0.0400,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,Low Value,Low Value,0.0600,0.0400,,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,Low Value,Low Value,0.0600,0.36,0.0400,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,Low Value,Low Value,0.0600,0.36,,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,Low Value,Low Value,0.06,0.0400,0.0400,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,Low Value,Low Value,0.06,0.0400,,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,Low Value,Low Value,0.06,0.36,0.0400,0.275
DB1,BB,A1128,4/20/2014,4203.847327,10.06,10.06,0.0600000000,0.3600000000,Low Value,Low Value,0.06,0.36,,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,0.0400,0.0400,0.0600,0.0400,0.0400,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,0.0400,0.0400,0.0600,0.0400,,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,0.0400,0.0400,0.0600,0.36,0.0400,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,0.0400,0.0400,0.0600,0.36,,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,0.0400,0.0400,0.06,0.0400,0.0400,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,0.0400,0.0400,0.06,0.0400,,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,0.0400,0.0400,0.06,0.36,0.0400,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,0.0400,0.0400,0.06,0.36,,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,0.0400,Low Value,0.0600,0.0400,0.0400,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,0.0400,Low Value,0.0600,0.0400,,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,0.0400,Low Value,0.0600,0.36,0.0400,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,0.0400,Low Value,0.0600,0.36,,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,0.0400,Low Value,0.06,0.0400,0.0400,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,0.0400,Low Value,0.06,0.0400,,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,0.0400,Low Value,0.06,0.36,0.0400,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,0.0400,Low Value,0.06,0.36,,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,Low Value,0.0400,0.0600,0.0400,0.0400,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,Low Value,0.0400,0.0600,0.0400,,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,Low Value,0.0400,0.0600,0.36,0.0400,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,Low Value,0.0400,0.0600,0.36,,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,Low Value,0.0400,0.06,0.0400,0.0400,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,Low Value,0.0400,0.06,0.0400,,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,Low Value,0.0400,0.06,0.36,0.0400,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,Low Value,0.0400,0.06,0.36,,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,Low Value,Low Value,0.0600,0.0400,0.0400,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,Low Value,Low Value,0.0600,0.0400,,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,Low Value,Low Value,0.0600,0.36,0.0400,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,Low Value,Low Value,0.0600,0.36,,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,Low Value,Low Value,0.06,0.0400,0.0400,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,Low Value,Low Value,0.06,0.0400,,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,Low Value,Low Value,0.06,0.36,0.0400,0.275
DB1,BB,A1129,4/20/2014,4731.953393,10.06,10.06,0.0600000000,0.3600000000,Low Value,Low Value,0.06,0.36,,0.275
DB1,AA,A132,11/1/2013,3432.724895,10.12,10.15,,0.3000000000,,,,0.30,,0.275
DB1,AA,A133,11/1/2013,4030.536419,10.12,10.15,,0.3000000000,,,,0.30,,0.275
DB2,E,A1334,1/17/2015,17099.49904,10.09,10.12,0.05000000,0.53000000,Low Value,Low Value,0.05,0.47,,0.275
DB2,E,A1337,1/21/2015,17110.8227,10.08,10.12,0.07000000,0.50000000,Low Value,Low Value,0.07,0.45,,0.275
DB2,E,A1339,1/24/2015,17066.34704,10.04,10.09,0.07000000,0.49000000,Low Value,Low Value,0.07,0.44,,0.275
DB1,AA,A134,11/2/2013,3454.957262,10.18,10.18,,0.3300000000,,,,0.33,,0.275
DB2,E,A1340,1/24/2015,17062.39414,10.07,10.16,0.05000000,0.48000000,Low Value,Low Value,0.05,0.42,,0.275
DB2,E,A1343,1/27/2015,17133.81398,10.02,10.04,0.05000000,0.38000000,Low Value,Low Value,0.05,0.33,,0.275
DB1,AA,A135,11/2/2013,4030.760272,10.18,10.18,,0.3300000000,,,,0.33,,0.275
DB1,AA,A136,11/2/2013,3432.730355,10.1,10.05,,0.3800000000,,,,0.38,,0.275
DB2,E,A1362,4/4/2015,17347.70223,10.19,10.15,0.06000000,0.41000000,Low Value,Low Value,0.06,0.41,,0.275
DB1,AA,A137,11/2/2013,4077.878475,10.1,10.05,,0.3800000000,,,,0.38,,0.275
DB2,E,A1370,1/31/2015,17145.24683,10.13,10.15,0.00000000,0.41000000,,Low Value,Low Value,0.33,,0.275
DB1,AA,A138,11/2/2013,3454.231107,10.22,10.17,,0.3300000000,,,,0.33,,0.275
DB1,AA,A139,11/2/2013,4073.434186,10.22,10.17,,0.3300000000,,,,0.33,,0.275
DB2,E,A1443,12/25/2015,18141.30818,10.1,10.1,0.00000000,0.37000000,Low Value,Low Value,Low Value,0.37,,0.275
DB2,E,A1446,12/28/2015,18141.34094,10.11,10.12,0.00000000,0.34000000,Low Value,Low Value,Low Value,0.34,,0.275
DB2,,A1449,11/21/2015,18079.50307,10.05,10.09,0.05000000,0.35000000,,,0.05,0.35,,0.275
DB2,E,A1459,2/6/2016,18382.64838,10.14,10.07,0.00000000,0.39000000,Low Value,Low Value,Low Value,0.39,Low Value,0.275
DB2,E,A1460,2/15/2016,18382.62654,10,10.06,0.00000000,0.39000000,Low Value,Low Value,Low Value,0.39,Low Value,0.275
DB2,E,A1461,2/18/2016,18382.61016,9.94,9.96,0.00000000,0.38000000,Low Value,Low Value,Low Value,0.38,Low Value,0.275
DB1,AA,A153,11/30/2013,3638.669117,10.12,10.1,,0.4700000000,,,,0.47,,0.275
DB1,AA,A154,11/30/2013,4077.916694,10.12,10.1,,0.4700000000,,,,0.47,,0.275
DB1,BB,A181,2/9/2014,3991.345867,10.19,10.21,,0.3700000000,,,,0.37,,0.275
DB1,BB,A184,2/13/2014,4029.810264,10.24,10.27,,0.4200000000,,,,0.42,,0.275
DB1,BB,A192,3/1/2014,4172.906555,10.09,10.21,,0.3800000000,,,,0.38,,0.275
DB1,BB,A193,3/1/2014,4545.80646,10.09,10.21,,0.3800000000,,,,0.38,,0.275
DB1,BB,A194,3/1/2014,4168.287552,10.09,10.21,,0.3900000000,,,,0.39,,0.275
DB1,BB,A195,3/1/2014,4541.640622,10.09,10.21,,0.3900000000,,,,0.39,,0.275
DB1,BB,A196,3/2/2014,4173.561733,10.03,10.06,,0.4000000000,,,,0.40,,0.275
DB1,BB,A197,3/2/2014,4549.382639,10.03,10.06,,0.4000000000,,,,0.40,,0.275
DB1,BB,A198,3/2/2014,4175.991351,10.09,10.04,,0.4200000000,,,,0.42,,0.275
DB1,BB,A199,3/2/2014,4619.01166,10.09,10.04,,0.4200000000,,,,0.42,,0.275
DB1,BB,A200,3/30/2014,4262.141772,10.24,10.28,0.0500000000,0.4600000000,,,0.0500,0.46,,0.275
DB1,BB,A200,3/30/2014,4262.141772,10.24,10.28,0.0500000000,0.4600000000,,,0.05,0.46,,0.275
DB1,BB,A201,3/30/2014,4641.850066,10.24,10.28,0.0500000000,0.4600000000,,,0.0500,0.46,,0.275
DB1,BB,A201,3/30/2014,4641.850066,10.24,10.28,0.0500000000,0.4600000000,,,0.05,0.46,,0.275
DB1,BB,A214,4/10/2014,4309.936992,10.17,10.12,,0.4100000000,,,,0.41,,0.275
DB1,BB,A215,4/10/2014,4701.04538,10.17,10.12,,0.4100000000,,,,0.41,,0.275
DB1,P,A22,8/16/2013,2923.864677,10.1645,9.868,,0.6420000000,0.0000,0.0000,0.0110,0.0000,0.0000,0.275
DB1,BB,A226,4/18/2014,4405.893241,10.17,10.13,,0.2900000000,,,,0.29,,0.275
DB1,BB,A227,4/18/2014,4877.490222,10.17,10.13,,0.2900000000,,,,0.29,,0.275
DB1,P,A26,9/16/2013,3700.506982,10.1045,10.092,0.1050000000,0.5920000000,0.0000,0.0240,0.1050,0.59,,0.275
DB1,CC,A289,8/17/2014,4878.538506,10.17,10.19,0.1100000000,0.3500000000,,,,0.35,Low Value,0.275
DB2,E,A290,8/17/2014,17021.11248,10.17,10.19,0.11000000,0.35000000,,,,0.35,Low Value,0.275
DB1,CC,A313,8/28/2014,4877.572119,10.15,10.11,,0.4000000000,,,,0.40,,0.275
DB2,E,A314,8/28/2014,17076.34396,10.15,10.11,0.00000000,0.40000000,,,,0.40,,0.275
DB1,CC,A315,8/28/2014,4923.658417,10.16,10.15,,0.4400000000,,,,0.44,,0.275
DB2,E,A316,8/28/2014,17076.3931,10.16,10.15,0.00000000,0.44000000,,,,0.44,,0.275
DB1,,A331,10/12/2014,4959.720496,10.03,10.09,,0.4700000000,,,0.0400,0.47,,0.275
DB1,,A331,10/12/2014,4959.720496,10.03,10.09,,0.4700000000,,,Low Value,0.47,,0.275
DB1,,A332,10/12/2014,4949.991105,10.03,10.07,,0.4100000000,,,0.0400,0.41,,0.275
DB1,,A332,10/12/2014,4949.991105,10.03,10.07,,0.4100000000,,,Low Value,0.41,,0.275
DB2,H,A336,10/19/2014,17102.11429,10.173,10.0755,0.00000000,0.54700000,,,Low Value,0.55,,0.275
DB2,H,A337,10/20/2014,17107.77612,10.0275,9.9885,0.00000000,0.54300000,,,Low Value,0.54,,0.275
DB1,,A337,10/20/2014,4960.76878,10.15,10.12,,0.2900000000,,,0.0400,0.29,,0.275
DB1,,A337,10/20/2014,4960.76878,10.15,10.12,,0.2900000000,,,Low Value,0.29,,0.275
DB1,CC,A340,10/18/2014,4960.665044,10.07,10.04,,0.2900000000,,,0.0400,0.29,,0.275
DB1,CC,A340,10/18/2014,4960.665044,10.07,10.04,,0.2900000000,,,Low Value,0.29,,0.275
DB2,E,A341,10/18/2014,17329.83771,10.07,10.04,0.00000000,0.29000000,,,Low Value,0.29,,0.275
DB1,P,A36,10/25/2013,4026.97662,9.94,9.9955,0.1220000000,0.5650000000,0.0300,0.0380,0.1220,0.0000,0.0000,0.275
DB2,H,A370,1/11/2015,17103.10252,10.0145,9.9425,0.05200000,0.52600000,,,0.05,0.53,,0.275
DB2,E,A415,4/18/2016,18640.81027,10.17,10.2,0.00000000,0.45000000,,,Low Value,0.45,Low Value,0.275
DB2,E,A416,4/18/2016,18640.82119,10.11,10.07,0.00000000,0.43000000,,,Low Value,0.43,Low Value,0.275
DB2,E,A417,4/19/2016,18640.85395,10.08,10,0.00000000,0.41000000,,,Low Value,0.41,Low Value,0.275
DB2,E,A418,4/20/2016,18653.89199,10.09,10.08,0.00000000,0.42000000,,,Low Value,0.42,Low Value,0.275
DB2,H,A419,5/20/2016,18862.92647,10.05,10.01,0.00000000,0.53000000,,,Low Value,0.53,Low Value,0.275
DB2,E,A444,9/10/2016,19082.71678,10.14,10.19,0.00000000,0.51000000,,,Low Value,0.51,Low Value,0.275
DB2,E,A446,9/11/2016,19078.15238,10.06,10.01,0.00000000,0.64000000,,,Low Value,0.64,Low Value,0.275
DB2,H,A463,10/29/2016,19347.10286,10.07,10.09,0.00000000,0.67000000,Low Value,,Low Value,0.67,Low Value,0.275
DB2,H,A464,10/29/2016,19346.93907,10.12,10.14,0.00000000,0.67000000,Low Value,,Low Value,0.67,Low Value,0.275
DB2,H,A466,10/30/2016,19346.98275,10.11,10.18,0.00000000,0.62000000,Low Value,,Low Value,0.62,Low Value,0.275
DB2,H,A467,10/30/2016,19347.33218,10.09,10.16,0.00000000,0.63000000,Low Value,,Low Value,0.63,Low Value,0.275
DB2,H,A468,11/6/2016,19352.47532,10.08,10.12,0.00000000,0.68000000,Low Value,,Low Value,0.68,Low Value,0.275
DB2,H,A469,11/7/2016,19346.90085,10.15,10.24,0.00000000,0.65000000,Low Value,,Low Value,0.65,Low Value,0.275
DB2,E,A480,12/24/2016,19497.6791,10.02,10.11,0.00000000,0.33000000,,,Low Value,0.33,,0.275
DB2,E,A481,12/25/2016,19515.23787,10.03,10.08,0.00000000,0.30000000,,,Low Value,0.30,,0.275
DB2,E,A482,12/25/2016,19515.27063,10.04,10.16,0.00000000,0.32000000,,,Low Value,0.32,,0.275
DB2,E,A483,12/25/2016,19508.90994,10.06,10.15,0.00000000,0.33000000,,,Low Value,0.33,,0.275
DB2,E,A499,1/31/2017,19578.45706,10,10.13,0.00000000,0.38000000,,,Low Value,0.38,,0.275
DB2,H,A499,1/31/2017,19578.45706,10,10.13,0.00000000,0.38000000,,,Low Value,0.38,,0.275
DB2,E,A503,2/5/2017,19614.06598,10.09,10.23,0.00000000,0.41000000,,,Low Value,0.41,,0.275
DB2,H,A503,2/5/2017,19614.06598,10.09,10.23,0.00000000,0.41000000,,,Low Value,0.41,,0.275
DB2,E,A504,2/5/2017,19606.65155,10.03,10.14,0.05000000,0.42000000,,,0.05,0.42,,0.275
DB2,H,A504,2/5/2017,19606.65155,10.03,10.14,0.05000000,0.42000000,,,0.05,0.42,,0.275
DB2,E,A507,2/22/2017,19624.80543,9.94,10.04,0.00000000,0.32000000,,,Low Value,0.32,,0.275
DB2,E,A510,2/27/2017,19679.39266,9.95,9.99,0.00000000,0.35000000,,,Low Value,0.35,,0.275
DB2,E,A512,3/2/2017,19712.61018,10.12,10.17,0.00000000,0.30000000,,,Low Value,0.30,,0.275
DB2,,A514,3/2/2017,19712.63202,10.11,10.18,0.00000000,0.32000000,,,Low Value,0.32,,0.275
DB2,,A520,3/19/2017,19726.05224,10.11,10.18,0.00000000,0.30000000,,,Low Value,0.30,,0.275
DB2,,A522,3/22/2017,19737.62705,10.05,10.04,0.00000000,0.31000000,,,Low Value,0.31,,0.275
DB2,,A524,3/23/2017,19737.64889,10.08,10.09,0.00000000,0.32000000,,,Low Value,0.32,,0.275
DB2,L,A551,8/2/2015,18153.68558,10.15,10.21,0.00000000,0.40000000,Low Value,Low Value,Low Value,0.40,Low Value,0.275
DB2,,A551,8/2/2015,17813.89399,10.15,10.21,0.00000000,0.40000000,Low Value,Low Value,Low Value,0.40,Low Value,0.275
DB2,M,A555,10/16/2015,18384.9688,9.97,9.83,0.00000000,0.31000000,Low Value,,Low Value,0.31,Low Value,0.275
DB2,,A555,10/16/2015,18030.11359,9.97,9.83,0.00000000,0.31000000,Low Value,,Low Value,0.31,Low Value,0.275
DB1,Z,A584,9/19/2013,3293.172024,10.02,10.03,,0.7200000000,0.0400,0.0400,0.0400,0.72,Low Value,0.275
DB1,Z,A584,9/19/2013,3293.172024,10.02,10.03,,0.7200000000,0.0400,0.0400,Low Value,0.72,Low Value,0.275
DB1,Z,A584,9/19/2013,3293.172024,10.02,10.03,,0.7200000000,0.0400,Low Value,0.0400,0.72,Low Value,0.275
DB1,Z,A584,9/19/2013,3293.172024,10.02,10.03,,0.7200000000,0.0400,Low Value,Low Value,0.72,Low Value,0.275
DB1,Z,A584,9/19/2013,3293.172024,10.02,10.03,,0.7200000000,Low Value,0.0400,0.0400,0.72,Low Value,0.275
DB1,Z,A584,9/19/2013,3293.172024,10.02,10.03,,0.7200000000,Low Value,0.0400,Low Value,0.72,Low Value,0.275
DB1,Z,A584,9/19/2013,3293.172024,10.02,10.03,,0.7200000000,Low Value,Low Value,0.0400,0.72,Low Value,0.275
DB1,Z,A584,9/19/2013,3293.172024,10.02,10.03,,0.7200000000,Low Value,Low Value,Low Value,0.72,Low Value,0.275
DB1,Z,A586,9/19/2013,3293.177484,9.95,9.96,,0.6900000000,0.0400,0.0400,0.0400,0.69,Low Value,0.275
DB1,Z,A586,9/19/2013,3293.177484,9.95,9.96,,0.6900000000,0.0400,0.0400,Low Value,0.69,Low Value,0.275
DB1,Z,A586,9/19/2013,3293.177484,9.95,9.96,,0.6900000000,0.0400,Low Value,0.0400,0.69,Low Value,0.275
DB1,Z,A586,9/19/2013,3293.177484,9.95,9.96,,0.6900000000,0.0400,Low Value,Low Value,0.69,Low Value,0.275
DB1,Z,A586,9/19/2013,3293.177484,9.95,9.96,,0.6900000000,Low Value,0.0400,0.0400,0.69,Low Value,0.275
DB1,Z,A586,9/19/2013,3293.177484,9.95,9.96,,0.6900000000,Low Value,0.0400,Low Value,0.69,Low Value,0.275
DB1,Z,A586,9/19/2013,3293.177484,9.95,9.96,,0.6900000000,Low Value,Low Value,0.0400,0.69,Low Value,0.275
DB1,Z,A586,9/19/2013,3293.177484,9.95,9.96,,0.6900000000,Low Value,Low Value,Low Value,0.69,Low Value,0.275
DB1,C,A619,6/2/2014,4633.578446,10.05,10.05,,0.6600000000,0.0400,0.0400,0.0400,0.66,,0.275
DB1,C,A619,6/2/2014,4633.578446,10.05,10.05,,0.6600000000,0.0400,0.0400,Low Value,0.66,,0.275
DB1,C,A619,6/2/2014,4633.578446,10.05,10.05,,0.6600000000,0.0400,Low Value,0.0400,0.66,,0.275
DB1,C,A619,6/2/2014,4633.578446,10.05,10.05,,0.6600000000,0.0400,Low Value,Low Value,0.66,,0.275
DB1,C,A619,6/2/2014,4633.578446,10.05,10.05,,0.6600000000,Low Value,0.0400,0.0400,0.66,,0.275
DB1,C,A619,6/2/2014,4633.578446,10.05,10.05,,0.6600000000,Low Value,0.0400,Low Value,0.66,,0.275
DB1,C,A619,6/2/2014,4633.578446,10.05,10.05,,0.6600000000,Low Value,Low Value,0.0400,0.66,,0.275
DB1,C,A619,6/2/2014,4633.578446,10.05,10.05,,0.6600000000,Low Value,Low Value,Low Value,0.66,,0.275
DB2,H,A619,6/2/2014,16631.68571,10.05,10.05,0.00000000,0.66000000,Low Value,Low Value,Low Value,0.66,,0.275
DB1,C,A624,6/8/2014,4648.418224,9.88,10,,0.4100000000,0.0400,0.0400,0.0400,0.41,Low Value,0.275
DB1,C,A624,6/8/2014,4648.418224,9.88,10,,0.4100000000,0.0400,0.0400,Low Value,0.41,Low Value,0.275
DB1,C,A624,6/8/2014,4648.418224,9.88,10,,0.4100000000,0.0400,Low Value,0.0400,0.41,Low Value,0.275
DB1,C,A624,6/8/2014,4648.418224,9.88,10,,0.4100000000,0.0400,Low Value,Low Value,0.41,Low Value,0.275
DB1,C,A624,6/8/2014,4648.418224,9.88,10,,0.4100000000,Low Value,0.0400,0.0400,0.41,Low Value,0.275
DB1,C,A624,6/8/2014,4648.418224,9.88,10,,0.4100000000,Low Value,0.0400,Low Value,0.41,Low Value,0.275
DB1,C,A624,6/8/2014,4648.418224,9.88,10,,0.4100000000,Low Value,Low Value,0.0400,0.41,Low Value,0.275
DB1,C,A624,6/8/2014,4648.418224,9.88,10,,0.4100000000,Low Value,Low Value,Low Value,0.41,Low Value,0.275
DB2,H,A624,6/8/2014,16699.33828,9.88,10,0.00000000,0.41000000,Low Value,Low Value,Low Value,0.41,Low Value,0.275
DB1,C,A629,10/4/2014,4934.294137,10.07,9.97,,0.4500000000,,0.0400,0.0400,0.45,,0.275
DB1,C,A629,10/4/2014,4934.294137,10.07,9.97,,0.4500000000,,0.0400,Low Value,0.45,,0.275
DB1,C,A629,10/4/2014,4934.294137,10.07,9.97,,0.4500000000,,Low Value,0.0400,0.45,,0.275
DB1,C,A629,10/4/2014,4934.294137,10.07,9.97,,0.4500000000,,Low Value,Low Value,0.45,,0.275
DB2,H,A629,10/4/2014,17009.56497,10.07,9.97,0.00000000,0.45000000,,Low Value,Low Value,0.45,,0.275
DB2,H,A636,10/5/2015,18407.05376,10.16,10.13,0.00000000,0.54000000,Low Value,Low Value,Low Value,0.54,Low Value,0.275
DB2,,A636,10/5/2015,18068.15212,10.16,10.13,0.00000000,0.54000000,Low Value,Low Value,Low Value,0.54,Low Value,0.275
DB2,E,A64,2/21/2016,18448.91962,9.971,9.991,0.07300000,0.62700000,,,0.07,0.63,,0.275
DB2,E,A68,2/25/2016,18406.34398,9.936,10.023,0.05600000,0.57000000,,,0.06,0.57,Low Value,0.275
DB2,,A683,2/22/2016,18428.46169,10.05,10.06,0.00000000,0.30000000,,,Low Value,0.30,,0.275
DB2,,A73,3/14/2016,18433.37006,9.914,9.938,0.06000000,0.45600000,,,0.06,0.41,,0.275
DB2,,A743,10/7/2016,19135.43676,10,10.09,0.00000000,0.35000000,,,,0.35,,0.275
DB2,E,A76,3/20/2016,18455.68979,9.935,9.824,0.06500000,0.65900000,,,0.07,0.66,,0.275
DB2,E,A760,12/23/2016,19333.33867,10.07,10.16,0.00000000,0.66000000,Low Value,Low Value,Low Value,0.66,Low Value,0.275
DB2,H,A760,12/23/2016,19333.33867,10.07,10.16,0.00000000,0.66000000,Low Value,Low Value,Low Value,0.66,Low Value,0.275
DB2,E,A769,1/6/2017,19444.92091,10.12,10.22,0.00000000,0.55000000,Low Value,Low Value,Low Value,0.55,Low Value,0.275
DB2,E,A77,3/21/2016,18505.79997,9.942,10.044,0.05700000,0.57900000,,,0.06,0.58,,0.275
DB2,E,A776,1/25/2017,19508.17287,9.76,10.15,0.08000000,0.64000000,Low Value,Low Value,0.08,0.64,Low Value,0.275
DB2,E,A78,3/24/2016,18462.37806,9.993,10.09,0.07000000,0.61200000,,,0.07,0.61,,0.275
DB2,E,A787,2/6/2017,19596.87302,10.12,10.22,0.07000000,0.34000000,Low Value,Low Value,0.07,0.34,,0.275
DB2,E,A79,3/25/2016,18501.60137,10.04,10.062,0.07400000,0.52800000,,,0.07,0.53,,0.275
DB2,E,A792,2/11/2017,19530.61817,10.16,10.25,0.05000000,0.33000000,Low Value,Low Value,0.05,0.33,,0.275
DB1,Y,A808,9/19/2013,3293.166564,10.25,10.26,,0.7500000000,Low Value,Low Value,Low Value,0.75,Low Value,0.275
DB1,Z,A808,9/19/2013,3293.166564,10.25,10.26,,0.7500000000,0.0400,0.0400,0.0400,0.75,Low Value,0.275
DB1,Z,A808,9/19/2013,3293.166564,10.25,10.26,,0.7500000000,0.0400,0.0400,Low Value,0.75,Low Value,0.275
DB1,Z,A808,9/19/2013,3293.166564,10.25,10.26,,0.7500000000,0.0400,Low Value,0.0400,0.75,Low Value,0.275
DB1,Z,A808,9/19/2013,3293.166564,10.25,10.26,,0.7500000000,0.0400,Low Value,Low Value,0.75,Low Value,0.275
DB1,Z,A808,9/19/2013,3293.166564,10.25,10.26,,0.7500000000,Low Value,0.0400,0.0400,0.75,Low Value,0.275
DB1,Z,A808,9/19/2013,3293.166564,10.25,10.26,,0.7500000000,Low Value,0.0400,Low Value,0.75,Low Value,0.275
DB1,Z,A808,9/19/2013,3293.166564,10.25,10.26,,0.7500000000,Low Value,Low Value,0.0400,0.75,Low Value,0.275
DB1,Z,A808,9/19/2013,3293.166564,10.25,10.26,,0.7500000000,Low Value,Low Value,Low Value,0.75,Low Value,0.275
DB1,AA,A809,11/6/2013,3647.42666,10.26,10.19,,0.4400000000,0.0400,,0.0400,0.44,Low Value,0.275
DB1,AA,A809,11/6/2013,3647.42666,10.26,10.19,,0.4400000000,0.0400,,Low Value,0.44,Low Value,0.275
DB1,AA,A809,11/6/2013,3647.42666,10.26,10.19,,0.4400000000,Low Value,,0.0400,0.44,Low Value,0.275
DB1,AA,A809,11/6/2013,3647.42666,10.26,10.19,,0.4400000000,Low Value,,Low Value,0.44,Low Value,0.275
DB1,Y,A809,11/6/2013,3647.42666,10.26,10.19,,0.4400000000,Low Value,,Low Value,0.44,Low Value,0.275
DB1,Y,A813,10/23/2014,4959.715036,10.01,9.99,,0.4600000000,0.0400,0.0400,0.0400,0.46,Low Value,0.275
DB1,Y,A814,10/23/2014,4944.689625,10.12,10.12,,0.3600000000,,,Low Value,0.36,Low Value,0.275
